37025839,8802424
37269309,8284632
37498562,6373809
37673565,12917146
38028188,16346889
38476961,16635880
38933658,16704777
39394051,9773488
39662378,16003043
40103507,1884842
40157081,3674658
40259795,4017806
40370125,15657626
40801769,8250272
41028278,4217053
41145874,14879005
41554355,3660156
41654864,14343861
42050444,13427545
42420873,3649352
42521088,7187327
42718421,5194498
42861056,1075401
42892412,13744673
43269750,9638699
43534381,10194896
43814272,6745667
44001280,11423095
44316689,1687058
44363039,15806538
44796979,594460
44813341,15720588
45244915,13220828
45607868,15727405
46039631,12862098
46394541,7011346
46588843,9719134
46857478,8787225
47100535,15205992
47519789,2254372
47583513,1166518
47615569,14053436
48003183,11243252
48311851,5111270
48452190,5544521
48606228,14186799
48997503,424468
49010995,8918598
49257657,10274446
49541531,9484658
49803726,289781
49813515,2330508
49877526,10731023
50172138,7167743
50368932,12884701
50724458,1603579
50770311,7665286
50982561,12722386
51333635,15708522
51764880,8124639
51987938,2672545
52063135,5272024
52209690,15930943
52647046,15029911
53059664,8629637
53296589,3314072
53389398,10366485
53675806,326453
53686603,16767324
54146912,552941
54163925,6339972
54339796,9154719
54591134,4261257
54708149,4316134
54826662,9972915
55102262,5171323
55246052,9850177
55518285,16458376
55970117,7362118
56174051,8737478
56413937,10980798
56715402,7044095
56908801,3860220
57016597,4534598
57141116,2142117
57201753,1807988
57251421,990718
57278654,8947783
57526114,13818179
57907267,6466926
58086624,10655939
58380970,13099493
58740591,2760376
58818203,2651138
58892819,4372560
59014685,3717020
59118554,13111129
59480303,5335144
59626795,3840366
59734052,10103191
60013229,4246034
60131623,3770798
60235170,5181425
60377441,12160178
60711281,7028456
60904253,5404018
61054434,6642407
61236808,15195353
61653962,14150295
62042430,5713055
62199296,11228265
62507558,12173035
62841748,11588997
63161707,2179002
63221560,30803
63224244,278719
63233732,13934839
63618084,11992943
63949131,2935668
64031552,14272465
64423373,15383288
64847485,12730814
65198790,6739143
65385616,4170105
65500125,9682076
65765939,5938324
65930785,16454516
66382512,6747891
66569576,12966991
66925564,1504675
66968701,1609270
67014715,2074950
67071712,3915899
67179242,12698621
67527859,4746320
67659987,1962290
67713890,10046257
67989707,16734908
68449127,11646278
68768862,15642669
69200100,8091231
69422248,605231
69438904,12365071
69780171,3102100
69865364,15078337
70281111,13180814
70642972,13840679
71022949,1624818
71069383,5380502
71218920,7560215
71426494,11727541
71750254,8708373
71991141,16039346
72433264,6501
72435283,3324910
72528386,11576401
72848002,13367669
73214987,5112172
73357160,6483829
73536979,7688890
73748081,6103850
73915678,14717563
74321520,9974305
74597162,10047867
74873021,7805712
75087336,12337443
75427847,7300612
75628295,12758554
75980363,4380768
76102453,8836076
76346840,3908639
76454174,6441453
76632831,11195820
76941996,14206941
77333817,2428636
77400523,5323676
77546700,4120517
77661643,5623310
77816045,10108834
78095376,425353
78108889,4771936
78241717,13420198
78611943,3515722
78708490,345621
78718020,11166255
79026380,7338555
79227864,11507427
79543784,12548055
79888271,7136828
80086017,13777388
80466050,9858201
80738500,13579127
81111295,4826280
81243815,673330
81264139,4022296
81374595,14781786
81780402,12565969
82125379,6322912
82300781,12724232
82651911,14282164
83043998,7220487
83244047,12101602
83578076,1890299
83631797,7995794
83853126,4710955
83982482,16340899
84431087,11149438
84738985,4146214
84852843,8867966
85096313,10195914
85376232,11128629
85681757,8669724
85921587,11348184
86233139,11981298
86563864,14224559
86954376,8092367
87176552,9022307
87424257,14897570
87833242,8328355
88061900,10927381
88363701,11963364
88693936,8667535
88933703,4458912
89057942,1423339
89097047,2349546
89161576,14511619
89559970,15500169
89987295,4204248
90104541,10105692
90383788,9575979
90648496,14921155
91058125,12613074
91406196,10917377
91707724,7138105
91905505,16495248
92358345,1622254
92404709,13536528
92778134,4584525
92904018,13420757
93274258,13245945
93639703,2966844
93721186,12069075
94054326,11179351
94363043,3863054
94470923,14712008
94876611,8272690
95105542,6940321
95296092,12132607
95629176,12606931
95977079,7024892
96169953,14910928
96579302,4143393
96693083,2548972
96764885,3361352
96857197,3183318
96946415,10586642
97237065,10052494
97513050,239163
97519654,6428939
97697975,14668214
98100660,14524915
98499411,8625204
98736217,5287180
98883192,11806583
99209129,1007390
99236824,16282457
99685625,14859452
100095359,4626532
100224197,10329252
100507777,9123386
100758261,6605984
100941433,12580918
101286823,3650882
101387080,6328803
101562643,3734432
101666988,3946953
101777171,5601422
101930971,7831292
102145979,12610354
102493980,2934503
102576366,13677437
102953655,6958576
103146508,2173377
103206207,9585330
103471167,13909900
103854840,14016677
104239640,2693913
104313633,10064244
104589940,5620491
104744265,4426934
104865823,526562
104882115,4337028
105003008,15465989
105427596,8771609
105668420,7345789
105871906,9435739
106130958,7032483
106324042,8601251
106560190,1783067
106609179,8748298
106849366,6174173
107020687,7918684
107239895,4826190
107372415,5558532
107526838,15838351
107961646,16369175
108411028,11194705
108720165,12479352
109064568,8323779
109293100,1185395
109327480,55763
109330843,4944472
109466611,5695222
109624779,4468488
109749284,4410905
109870408,12337453
110210919,10486082
110500610,15285789
110920256,16151115
111365452,12888739
111721090,8304829
111950896,8838151
112195346,8037985
112417830,9664389
112683161,11670850
113005374,14388759
113400394,4984399
113539060,13376157
113908082,15208979
114327420,10837825
114624965,3762020
114728274,3605345
114827285,12933966
115182370,3717655
115286260,13213797
115649024,15025941
116061537,6529672
116240817,14211902
116632778,28099
116635385,14452508
117033954,8276917
117262997,6738090
117449795,5415214
117600284,3886247
117707002,11953773
118036978,619069
118054012,9522335
118315444,15072711
118729231,5686212
118887154,13158279
119250191,7533642
119458829,15496470
119886056,4261745
120003085,8206736
120228404,8438995
120461892,1306283
120497784,5462035
120647762,2050341
120704087,10114152
120983565,10800104
121281866,8800149
121525273,7554750
121732693,5140724
121875643,10561988
122165614,2198827
122226013,1718868
122275037,13801762
122655742,12687483
123004058,8918295
123250713,14700696
123656093,7631830
123867426,12424727
124208532,15595917
124636683,14997866
125050218,3299225
125142621,11693182
125465443,6823530
125654593,15444642
126078593,10490444
126368403,7473060
126575382,10970367
126876560,982385
126905361,14520432
127303993,11448178
127620088,11696965
127943015,16464070
128395001,3010118
128477667,8556594
128714389,2544570
128786072,15209417
129205417,15860988
129642647,4968156
129779059,7961662
129997651,7791356
130213359,2194294
130273632,5674403
130431233,5759894
130589380,15304637
131009537,10022124
131286481,6685110
131471830,14860667
131881599,4371694
132003437,14198770
132395034,9095819
132646554,13637079
133022737,13497584
133393285,7197318
133590891,5878646
133752300,13598083
134125613,16040454
134567771,15998782
135008788,8033691
135231153,5583882
135384477,9775884
135652874,4662769
135780907,4308288
135899210,2161971
135960393,12733916
136311782,1623853
136358195,820620
136382558,1934243
136435691,15556694
136862771,12575492
137208014,9204703
137462523,96010
137465200,13199963
137827586,2365649
137894362,9166661
138146029,3412050
138241533,7508736
138449492,11255039
138758482,5501621
138909538,2382069
138976762,3901745
139083907,15826496
139518393,11094844
139822994,4516093
139948794,270649
139958065,2160926
140019220,16527401
140474748,7650413
140686592,5766861
140844928,12396309
141185257,3871408
141291569,15828846
141726118,2161319
141787280,7215949
141987203,14464402
142386094,9197365
142640407,2546608
142712146,7835219
142927266,730103
142947345,7507116
143155255,504244
143169132,16408549
143621391,11339394
143932705,6582654
144115240,5356909
144262327,773754
144283603,6080952
144452362,10783867
144750222,4967607
144886620,1416909
144925550,7980063
145144646,10549495
145436066,12821835
145788071,10021826
146065008,12704095
146413779,14200060
146805411,15954790
147243418,1827953
147293632,13720931
147670319,5956444
147835662,13869723
148216430,10867767
148514794,12716723
148865714,13158263
149228751,2436890
149295688,8035983
149518116,11729063
149841918,5301473
149989278,2625093
150063180,7818323
150277838,5926981
150442376,5938699
150607236,1126523
150638200,1441887
150679622,1273117
150714611,13091536
151074015,10205058
151354186,11287009
151665857,3850022
151773380,5020085
151913019,351778
151922717,2741182
151997998,16615403
152454135,9216050
152708959,11603320
153027518,2092795
153084998,14959367
153497483,12552986
153842110,11957097
154172177,15606870
154602435,2179710
154662309,6610186
154845600,4132317
154959073,9976340
155234771,1718028
155283774,15505823
155711253,3887584
155818006,230021
155824358,6907653
156014019,10060964
156290235,4648758
156419682,2552473
156491582,7340413
156694921,14139694
157083102,12607219
157431012,14597653
157833564,13032965
158193164,6376941
158368251,581050
158386034,3802233
158492248,1444731
158533747,14918692
158943313,2328004
159007254,4445437
159129316,2222063
159190345,12836586
159542749,11951744
159872669,10860190
160170823,6708842
160356823,15357452
160780235,15078646
161195989,10665846
161490608,3802909
161596843,14607826
161999668,4583803
162125531,2381716
162192748,9177861
162446529,1883444
162500068,12744259
162851744,13207859
163214347,9044032
163464453,15819660
163898750,5401181
164048854,12003877
164378410,710537
164399749,4049686
164510954,2160647
164572102,11821563
164898445,8493012
165131618,2117753
165191590,1881481
165245073,10455050
165532111,12613806
165880203,8364672
166109855,13508698
166482517,11828102
166809042,3746991
166911938,14348047
167307637,16659408
167766784,2785683
167845089,16624014
168301464,7926429
168520882,14018319
168905731,3675526
169008466,11233061
169316861,7826586
169531743,11788906
169855391,9972020
170130970,6132515
170299351,4177190
170414056,10525167
170704811,7585804
170913085,14584680
171315280,5358099
171462402,9332457
171720418,3928505
171828291,4695424
171957220,1956125
172010955,15922954
172449886,12459521
172793750,4441737
172915714,1961013
172969582,7328397
173170786,8240273
173397022,984529
173424087,7179352
173621203,6905334
173810794,12374925
174152327,10759652
174449522,2172955
174509214,9658919
174774398,3208603
174864309,774268
174885599,1476560
174927966,2235727
174991179,4851686
175126198,12581293
175471595,5382800
175621195,15616678
176051719,11961316
176381898,12856263
176736647,285346
176746317,3666522
176847001,5103552
176987130,4953161
177123136,12475051
177467420,2013443
177524529,7750226
177739117,15038648
178151973,13922506
178535989,6013480
178701101,16680934
179160836,7755113
179375557,6125544
179543742,6094025
179712858,16759001
180172936,9415323
180431428,2197907
180491799,11776296
180815104,16701029
181275392,11282093
181586930,3525263
181683736,9243953
181937531,10658026
182231933,4556882
182357061,12841064
182709591,7253340
182910536,5712881
183067395,6415430
183243539,4636340
183372643,3333642
183465991,14993840
183879414,420539
183892794,3384539
183985736,15469449
184412221,16703520
184872579,13426568
185242980,12326817
185583197,6513796
185762043,7651620
185973922,2963647
186055314,3982311
186166463,5816834
186327977,4444350
186450011,9413790
186708461,2100790
186767971,2512926
186838793,2654802
186913507,9943134
187186489,13712194
187562938,663575
187582996,11123681
187888381,15211372
188307782,15601821
188737900,10102543
189017063,16496776
189469945,126636
189473455,4594400
189601411,10943946
189903660,2556115
189973866,5724521
190131047,10311020
190414130,9585347
190679090,2547983
190750871,7933558
190968693,11921830
191295988,10871437
191594450,3421363
191690206,11169911
191998664,10360753
192284911,9633578
192551194,12137993
192884432,10805751
193182887,6253656
193354593,5960444
193520041,8748882
193760242,7090855
193956728,16279177
194405438,13887719
194786696,2620273
194858659,4566278
194984046,9104513
195235804,5232427
195379475,12141832
195712818,4730491
195844512,10373717
196131116,14441521
196529384,10217841
196809905,9052288
197060235,2674540
197135488,977521
197164156,13982901
197548032,1407205
197586696,14550129
197987946,9703791
198256161,3674944
198358882,10953473
198659605,6533662
198838997,5622896
198993385,13013494
199352446,16508523
199805650,4552323
199930652,8514377
200164413,6132764
200332801,16103834
200774896,2844345
200853012,15602781
201283158,12786995
201634211,6476210
201813820,5079251
201953284,8317899
202183447,13857644
202563886,1630467
202610481,3188408
202699839,15724236
203131511,13694650
203509269,1795106
203558587,5243718
203704372,6046571
203872193,1890990
203925935,9159878
204177413,14601378
204580063,4480474
204704890,1083245
204736463,3858612
204844217,14100888
205231334,8518521
205465207,13045564
205823358,12742699
206174992,4509973
206300631,3422050
206396408,11059807
206701842,5786709
206862530,4587105
206988484,10361483
207274752,6443779
207453479,11111688
207758542,16309203
208208071,16045938
208650376,12143471
208983761,5039158
209123925,14998824
209537488,5346583
209684295,11099568
209989022,11071387
210294771,7629390
210506041,9466238
210767732,8256465
210994409,7259672
211195529,2419190
211263768,10088525
211540740,12662029
211888363,15227874
212308212,2903327
212389751,15419700
212813072,11558537
213132198,13331719
213498203,1431702
213537539,6229044
213708573,11203056
214017934,12818981
214369862,9967997
214645329,4209470
214762722,6677147
214946048,3663485
215046648,14147181
215435032,7005781
215629180,4832049
215761861,3152444
215850239,7584108
216058464,13178745
216420269,11339920
216731597,5800826
216892670,6450207
217071572,4844077
217204582,12921063
217559310,1563863
217602272,16583425
218057541,7989944
218276903,10030600
218552293,12544860
218896696,16181679
219342725,1310478
219378736,11560821
219697925,151308
219703920,1358063
219743032,1002991
219770601,12591642
220118091,2054238
220174521,5737402
220332052,5739473
220489639,8877326
220733368,11768887
221056470,13594701
221429692,16131359
221874349,16120506
222316899,10461714
222604119,14131728
222992083,407762
223005113,7530542
223213667,4471638
223338256,14585871
223740486,14235349
224131292,10789243
224429299,263652
224438374,12572755
224783540,12866441
225138569,9923440
225411012,3139443
225497227,7813776
225711759,5422858
225862458,14459561
226261216,15986415
226700084,8330175
226928791,1501496
226971844,15750873
227406050,13667311
227783059,13884926
228164240,5220595
228307582,14476777
228706809,11778586
229030177,5431900
229181121,15963274
229619359,10697206
229913040,9880519
230186099,1554240
230228802,15118671
230645655,15773894
231080491,6629072
231262501,9929680
231535112,4376555
231657083,13780660
232037207,8281558
232266376,3631199
232366094,16037285
232808161,54118
232811482,2724523
232886308,13139145
233248820,7009661
233443073,11817216
233769304,4024035
233879802,13390721
234249223,7902256
234467983,7542730
234675074,14697697
235080370,12003029
235409898,148917
235415823,14291072
235809961,16323916
236258104,5409943
236408446,8483205
236641353,9431910
236900300,16293213
237349395,6725730
237535857,7612198
237746658,4541979
237871380,13106345
238231190,13550791
238605000,2623841
238678867,13064138
239037522,3500605
239133656,16610619
239589667,325152
239600429,6404336
239776265,6329862
239951863,4117910
240066736,81815
240069021,3550106
240168312,10147505
240448700,12124549
240781567,4655582
240909404,4527835
241033734,2925169
241115868,3326775
241209027,16202436
241653831,13645158
242030238,11078509
242334391,3303072
242426899,8166298
242652904,6449891
242831792,5411911
242982190,12365149
243323457,11171550
243631957,10669420
243926674,14258685
244318117,3147318
244406355,7756038
244621104,14438067
245019274,4433273
245141007,16239916
245586840,16184409
246032946,12196127
246369579,10061050
246645795,15266584
247066708,9965945
247342119,7124010
247539515,4862964
247674842,2391555
247742332,11774513
248065588,4358721
248187076,6241209
248358439,14280966
248750498,12607929
249098429,5036914
249238530,7366683
249442590,14975447
249855509,210776
249861336,4579387
249987080,9770123
250255316,4732031
250387052,12700663
250735725,15423526
251159151,1342166
251197829,4530438
251322236,6909781
251511953,14578780
251913987,11480976
252229186,4386943
252351444,6144849
252520161,10475200
252807745,389134
252818465,16394948
253270353,5508994
253423418,10751287
253720389,14150884
254108871,8222472
254334624,3957129
254445087,14602422
254847765,368442
254857918,7810175
255072352,3143529
255158679,13028066
255518139,11750176
255840730,13032983
256200330,12110787
256534611,15109106
256951198,16290345
257400216,2212243
257460979,16009632
257902290,13066171
258261001,11310888
258573330,558873
258590511,10127904
258870367,14116758
259257918,13167521
259621207,5355196
259768245,10729736
260062822,1264413
260097573,1533502
260139709,8657952
260379217,15736038
260813017,2039356
260869041,12692170
261217483,3687350
261320540,6632435
261502641,3786382
261606615,2894758
261687916,13311079
262053354,9411373
262311741,6468882
262491154,10715319
262785332,5065897
262924432,13777049
263304458,2816759
263383610,16581483
263838823,12390222
264178984,1040339
264207575,6919816
264397565,12501780
264742584,14279151
265134587,7132028
265332200,72433
265334226,11746315
265656712,12100209
265990706,12552635
266335319,1375786
266374921,6455462
266553963,12210278
266890981,5977534
267055106,14557347
267456552,2581985
267527465,13924592
267911537,13929538
268295749,6750796
268481105,12028374
268811326,9449363
269072555,3365614
269164979,14130232
269552901,12096884
269886804,14023503
270271793,5202106
270414631,463718
270427402,2986093
270509410,15671529
270939640,9157443
271191055,13235624
271554414,14932027
271964344,7593677
272172828,14219177
272564985,11063472
272870517,11675830
273192863,1546094
273235342,12972313
273591477,13153614
273954388,2995405
274036648,2236941
274099896,4278301
274217380,12427085
274558549,9210768
274813226,12696261
275161780,10494375
275451695,13926908
275835830,10942631
276138044,4510685
276263697,11558316
276582816,10324391
276866263,9541496
277128220,7420245
277331951,5631150
277486563,16008496
277927846,4649095
278057300,8956821
278305005,14047704
278692458,3773161
278796068,389011
278806781,11050794
279111970,13520859
279484961,13631824
279861004,6131383
280029350,14094213
280416285,3496582
280512307,14687574
280917330,2825109
280994921,16141438
281439851,11282358
281751396,3771443
281854964,8469563
282087500,7318299
282288431,7026028
282481340,6268093
282653438,8812595
282897188,15692897
283328006,14128095
283715865,4994840
283854818,5846121
284015338,6747013
284202381,2566266
284272867,6761846
284458524,13378695
284827616,15547947
285254458,4097153
285368764,4345919
285489902,2423537
285558260,14274807
285950144,3901387
286057275,3015356
286141887,10460862
286429079,12295920
286766643,13291226
287133327,15759640
287567778,11456679
287884104,9204301
288138606,6540539
288318180,7882465
288536394,16685263
288996248,6207549
289168486,16287015
289617413,2090376
289674830,1913149
289727389,13416450
290097517,4741632
290229519,6874688
290420069,14787980
290826044,15927135
291263295,14202912
291655011,15088830
292071045,5438006
292222157,8069520
292443710,4096165
292557988,9519367
292819343,12258956
293155899,6501982
293334423,15437716
293758234,9681983
294024048,9867885
294296764,638121
294314316,985373
294341409,6466784
294520759,16036608
294962812,3066997
295048838,12102067
295382881,15231536
295802835,7554112
296010241,3799720
296114579,9116072
296364860,207189
296370589,6759716
296556190,8223785
296781978,1365465
296821293,1879490
296874720,16023741
297316416,12380897
297658110,10794943
297956271,14600150
298358886,594201
298375241,608474
298391981,1833260
298442342,3814449
298548892,3708627
298652530,16452437
299104201,1061662
299135186,14286435
299527392,3974413
299638331,14995878
300051810,9823557
300321509,5123798
300463997,6202456
300636095,10193780
300915958,4699531
301044999,13859902
301425501,13722266
301802223,10372814
302088799,13137032
302451255,7270050
302652655,8657820
302892156,7524961
303100556,11265017
303409819,2044658
303465983,1475648
303508329,14558836
303909817,5440250
304059193,15805924
304493112,7181279
304690277,14786762
305096217,15226332
305516024,16716503
305974940,7613951
306185783,7610572
306396535,8657118
306636015,2856860
306714474,12166239
307048482,1577303
307093621,4635556
307222704,6099119
307390168,6215135
307562609,8667298
307802369,13132048
308164692,2061311
308221311,3040624
308306616,12010405
308636347,9520410
308897730,7828377
309112661,9902374
309384530,9918515
309656840,16724977
310115987,13297734
310482853,1138662
310514146,13014791
310873249,8537412
311109446,3507549
311205769,6375710
311380828,12233657
311718483,12033130
312048837,9138250
312299727,10694586
312593338,197913
312598815,14884780
313007450,8333247
313236241,3607012
313335294,5384733
313484950,8349477
313714189,4927030
313849481,5302988
313996883,13765580
314376594,2778363
314454696,8313937
314684754,14306055
315079305,7705268
315290855,4237176
315409004,10548085
315700389,1291656
315735882,9477513
315997881,13888302
316379160,2935713
316461581,11829864
316788155,9399812
317046227,10678594
317341196,7196259
317538774,5212473
317681899,2915636
317763774,13754035
318141364,12131461
318474420,1004385
318502031,1965158
318556011,14559744
318957527,8337474
319186437,3122086
319272176,943605
319299913,1936740
319353116,2835235
319430987,9215088
319685783,8281774
319914959,5045792
320055305,6960336
320248207,7189104
320445589,15625524
320876358,1361465
320915568,7000331
321109569,2740742
321184843,10955146
321485608,895711
321510230,15292233
321930051,14980256
322343103,5438
322345094,1384549
322383142,3074905
322469385,5825798
322631144,14655829
323033493,8758224
323273946,3212677
323362177,1987562
323418572,13106049
323778375,3429654
323874362,8891241
324118469,16677054
324578099,769946
324599270,5253953
324745335,287412
324755061,5211640
324898158,7132221
325095778,10937661
325397859,3761604
325501154,5872911
325662409,4889656
325798471,2871024
325877315,12223834
326214704,14250535
326605930,16221293
327051252,10100395
327330352,5890715
327492090,2872697
327570983,6303188
327745846,9372287
328003162,14133015
328391161,6311092
328566241,1821830
328616287,16199386
329061007,1770460
329109646,16715643
329568541,2947072
329651277,10382522
329938119,7841154
330153400,5756371
330311449,4317542
330430004,3806089
330536323,784770
330557900,13377891
330926971,11942484
331256639,7304790
331457199,13724736
331833991,5827802
331995799,13510944
332368524,3320121
332461501,1092768
332493333,7023098
332686158,15841819
333121064,9836185
333392912,4082001
333506805,9461772
333768377,16494738
334221203,7500834
334428945,2665374
334503946,10588323
334794638,6962919
334987610,5085471
335127249,2901376
335208732,175839
335215392,4150271
335329355,5127088
335471934,10359659
335758153,14595476
336160642,9966257
336436060,5564683
336590651,5501996
336741721,3831292
336848726,15465885
337273307,9479848
337535369,176572
337542050,1916113
337594686,14956017
338007073,6342874
338183021,7721588
338395019,671992
338415301,15710196
338846588,2805235
338925425,15800218
339359190,7710715
339570887,5372842
339718408,8713999
339959449,6803366
340146240,6761769
340331897,5627792
340486418,6967313
340679516,7183551
340876744,14561003
341278288,5604183
341432165,11814682
341758326,4959255
341894500,758733
341915363,2594814
341986626,9565817
342249248,10426447
342535502,9349661
342793994,12392633
343134218,11538181
343452791,10550052
343744232,4855053
343879349,7429488
344083332,3771251
344186893,14700098
344592259,2255490
344656011,3849748
344763527,1906982
344815918,1878837
344869331,9904532
345141256,7215525
345341165,14183592
345732349,5929450
345896950,1357835
345936062,12260355
346272660,14245449
346663746,12357887
347004810,4559983
347130022,7407227
347333396,398885
347346188,7972741
347565081,1602324
347610906,11672765
347933168,1670407
347979063,14878656
348387530,10493155
348677410,12589011
349024823,5927526
349189375,11209264
349497119,3401462
349590523,2096124
349648094,14762687
350053376,6413917
350229478,10910163
350530803,15816794
350965023,1524788
351006921,10691664
351300455,12037320
351630921,13926996
352015063,5137640
352157929,4633908
352286970,2923529
352369062,2699561
352443209,7836298
352658357,7767216
352873407,6230756
353044483,1211222
353079570,11335529
353392571,4554124
353517622,9813315
353787041,8653128
354026416,11163171
354334692,1410475
354373447,12336392
354713930,9182815
354967844,14312989
355362584,11062105
355668081,13843172
356048121,4689082
356176875,2064346
356233578,10137117
356513686,2700449
356587854,4645277
356717203,4944352
356852964,1306709
356888870,6379939
357064041,12668520
357411839,12251508
357749984,7927969
357969444,16345265
358418168,4610897
358546579,13147238
358909315,9050244
359159589,8137456
359384803,11221788
359692890,2831843
359770663,6403218
359946471,3646632
360046609,16264364
360494913,9267798
360749359,13596190
361122623,2212408
361183393,1178328
361215771,4993152
361354675,6988562
361548354,8084237
361770313,11690006
362093051,5143558
362236085,3962182
362346688,7953777
362565063,4616990
362693642,1112373
362726013,6022382
362891363,7425194
363095227,16467960
363547318,13180755
363909179,11823622
364235585,7525606
364443999,14835850
364853089,11703730
365176198,16600807
365631936,6329269
365807513,617000
365824491,7021576
366017281,2188808
366077407,8892620
366321549,1555060
366364273,7043670
366557665,2978168
366639456,16532499
367095124,15336383
367517955,4407556
367638988,6163193
367810008,12089437
368143708,15589605
368571684,7885281
368789975,4634306
368919023,11982028
369249769,11034760
369554517,7244494
369755217,16312732
370204844,12167099
370538873,6244182
370710320,1627545
370756831,15310510
371177149,12075694
371510471,15139874
371926113,1842986
371978546,4205783
372095834,10839903
372393435,9129702
372644087,15275452
373063446,6478391
373243118,9420147
373501743,6770774
373687645,12122482
374022248,2970349
374103822,827803
374128381,440508
374142307,611724
374159138,10025799
374436187,15477006
374862882,16340461
375311473,6408970
375487442,710447
375508781,8934888
375755884,14212763
376147866,5013525
376287330,14902833
376696462,1183021
376730779,1344160
376769513,16694604
377229626,1728129
377278902,898493
377303601,9187894
377557655,15946566
377995438,8389361
378227568,15970355
378666002,10266109
378949645,13887382
379330896,12993141
379689404,14682497
380094287,1828626
380144522,9151169
380395762,1450609
380437422,1787781
380486537,12118122
380821021,11420172
381136353,13207918
381498956,11061089
381804425,10097304
382083441,14510022
382481786,12075955
382815115,14111866
383202533,3710674
383306227,11945162
383635965,1908690
383688398,7390031
383893095,11156086
384201175,567384
384218587,10820710
384515663,6588664
384698359,719770
384719950,15781533
385154996,15609651
385585331,12534040
385929440,3928393
386037313,2572592
386107974,1556873
386150747,12165172
386484727,15139970
386900369,15646282
387331705,14193124
387723148,11960859
388053320,1780707
388102239,14779048
388507969,15909160
388946522,12541109
389290820,16734643
389750233,11400098
390063206,16417059
390515703,11430958
390831329,14630606
391232985,4766080
391365652,4711
391367622,5529989
391521261,14909810
391930582,1460163
391972501,14827224
392381353,8215146
392606903,10512986
392897329,16188358
393341748,7428173
393545696,5725821
393702912,3578245
393802973,388960
393813686,11582113
394133456,14749515
394538381,2457062
394605864,2819345
394683301,14972364
395096136,11378459
395408521,9006250
395655785,1294624
395691362,12008573
396021044,15123731
396438037,11355078
396749778,2596255
396821083,13911042
397204791,7285124
397404812,12071301
397738015,13077646
398097041,13260566
398462892,13534605
398836261,15037196
399249082,5790569
399409875,5201332
399552692,6414665
399728815,13454210
400098180,12409531
400438866,6978397
400632265,2587254
400703325,8690540
400943722,9101137
401195389,7234614
401395823,372958
401406095,15499252
401833392,15217317
402252954,7036343
402446143,9215478
402700946,14791897
403107026,1144109
403138473,13867762
403519185,9215652
403773995,2827516
403851649,8587876
404087433,552730
404104446,6235419
404275655,4829670
404408266,3130801
404494243,16005656
404935449,9054924
405185849,676682
405206264,11152197
405514239,7492510
405721750,11209209
406029487,2941288
406112062,3125203
406197885,606520
406214576,2128279
406274835,4650724
406404331,6080018
406573069,16098942
407015031,10164714
407294096,5508459
407447147,8666192
407686879,14271382
408078672,7071987
408272834,16366557
408722139,2431888
408788936,14153309
409177488,6120061
